brand,model,year,kilometer,fuel,engine,transmission,price,horsepower
chana star,q20 simple cabine,2015.0,50000,diesel,,,750000,54.0
chery,qq,2010.0,113000,essence,1.1,manuelle,750000,68.0
chery,qq,2010.0,170000,essence,1.1,manuelle,750000,68.0
chery,qq,2014.0,220000,essence,1.1,manuelle,750000,68.0
chery,qq,2014.0,270000,essence,1.1,manuelle,750000,68.0
chery,qq,2013.0,360000,essence,1.1,manuelle,750000,68.0
chery,qq,2014.0,303300,essence,1.1,manuelle,750000,68.0
chery,qq,2014.0,280000,essence,1.1,manuelle,750000,68.0
chery,qq,2013.0,138000,essence,1.1,manuelle,750000,68.0
chery,qq,2015.0,100000,essence,1.1,manuelle,750000,
chery,qq,2016.0,300000,essence,,manuelle,750000,
chery,qq,2013.0,210900,essence,,manuelle,750000,
chery,qq,2012.0,220000,essence,,manuelle,750000,
chery,qq,2012.0,172500,essence,,manuelle,750000,
chevrolet,optra,2004.0,467000,essence,1.6,manuelle,750000,109.0
chevrolet,optra,2005.0,476000,essence,1.6,manuelle,750000,109.0
chevrolet,aveo,2005.0,270000,gpl,1.5,manuelle,750000,
chevrolet,aveo,2004.0,80000,essence,,manuelle,750000,
citroen,saxo,2001.0,696800,diesel,1.5,manuelle,750000,58.0
citroen,xsara,1999.0,300000,diesel,1.9,manuelle,750000,68.0
citroen,berlingo,1997.0,400000,diesel,1.9,manuelle,750000,71.0
citroen,c3,2004.0,316300,diesel,1.4,manuelle,750000,92.0
citroen,c3,2004.0,316300,diesel,1.4,manuelle,750000,92.0
citroen,c3,2003.0,535085,diesel,1.4,manuelle,750000,
citroen,activa xantia,2001.0,499451,diesel,,manuelle,750000,
daihatsu,charade,2005.0,210000,essence,1.1,manuelle,750000,
daihatsu,charade,2004.0,300000,essence,1.2,manuelle,750000,
daihatsu,charade,2005.0,210000,essence,,manuelle,750000,
daihatsu,charade,2005.0,280000,essence,,manuelle,750000,
fiat,punto classique,2001.0,264000,essence,1.2,manuelle,750000,60.0
fiat,punto classique,2009.0,315000,essence,1.2,manuelle,750000,60.0
fiat,punto classique,1999.0,49000,essence,1.2,manuelle,750000,60.0
fiat,doblo,2003.0,275000,diesel,1.9,manuelle,750000,63.0
fiat,uno,2006.0,269000,essence,1.3,manuelle,750000,
fiat,uno,2006.0,292392,essence,1.3,manuelle,750000,
ford,fusion,2008.0,190000,diesel,1.4,,750000,68.0
ford,fusion,2008.0,190000,diesel,1.4,,750000,68.0
geely,mk,2011.0,260000,essence,1.5,manuelle,750000,
geely,mk,2011.0,260000,essence,1.5,manuelle,750000,
hafei motors ,new king,2007.0,230000,essence,,manuelle,750000,
hafei motors ,new king,2007.0,230000,essence,,manuelle,750000,
hyundai,atos gl,2002.0,570000,essence,,manuelle,750000,55.0
hyundai,atos,1998.0,485123,essence,1.1,manuelle,750000,
hyundai,atos,1999.0,433000,essence,,manuelle,750000,
kia,carens,2004.0,360000,diesel,,manuelle,750000,
kia,carens,2004.0,360000,diesel,,manuelle,750000,
kia,cerato,2006.0,265000,diesel,,manuelle,750000,
kia,rio,2004.0,500000,essence,1.5,manuelle,750000,
maserati,coup,2004.0,310000,essence,,manuelle,750000,
maserati,coupe,2004.0,310000,essence,,manuelle,750000,
mercedes,c classe,1999.0,238000,essence,,manuelle,750000,
nissan,sunny,1999.0,488000,diesel,,manuelle,750000,
opel,astra,2004.0,30000,diesel,,manuelle,750000,
opel,astra,2000.0,400888,diesel,1.7,manuelle,750000,75.0
peugeot,307,2004.0,433000,diesel,1.4,manuelle,750000,70.0
peugeot,206,2000.0,224000,diesel,1.9,manuelle,750000,70.0
peugeot,206,2001.0,300000,essence,1.4,manuelle,750000,75.0
peugeot,206 sedan,2007.0,347000,essence,1.4,manuelle,750000,75.0
peugeot,307,2005.0,402000,diesel,1.6,manuelle,750000,90.0
peugeot,307,2002.0,385000,diesel,1.4,manuelle,750000,
peugeot,406,1998.0,392000,gpl,1.8,manuelle,750000,
peugeot,206,2000.0,450000,diesel,,manuelle,750000,
peugeot,607,2004.0,400000,diesel,,manuelle,750000,
renault,twingo,1996.0,372000,essence,1.2,manuelle,750000,55.0
renault,clio ,2002.0,430000,diesel,1.5,manuelle,750000,65.0
renault,clio,2002.0,430000,diesel,1.5,manuelle,750000,65.0
renault,clio,1997.0,284645,diesel,1.9,manuelle,750000,65.0
renault,megane 1,1998.0,350000,diesel,1.9,manuelle,750000,65.0
renault,megane 1,2000.0,330000,diesel,1.9,manuelle,750000,65.0
renault,clio 1,1996.0,521000,diesel,1.9,manuelle,750000,65.0
renault,clio 1,1996.0,500000,diesel,1.9,manuelle,750000,65.0
renault,megane 1,2000.0,330000,diesel,1.9,manuelle,750000,65.0
renault,clio ,2001.0,379546,diesel,1.9,manuelle,750000,65.0
renault,clio ,2001.0,68000,diesel,1.9,manuelle,750000,65.0
renault,clio ,2000.0,530000,diesel,1.9,manuelle,750000,65.0
renault,clio,1999.0,350000,diesel,1.9,manuelle,750000,65.0
renault,clio,2000.0,420000,diesel,1.9,manuelle,750000,65.0
renault,clio,1999.0,350000,diesel,1.9,manuelle,750000,65.0
renault,clio,2001.0,68000,diesel,1.9,manuelle,750000,65.0
renault,clio,1999.0,487000,diesel,1.9,manuelle,750000,65.0
renault,clio extreme,2001.0,568000,diesel,1.9,manuelle,750000,65.0
renault,express,1995.0,50098,diesel,1.9,manuelle,750000,65.0
renault,kangoo,1999.0,500000,diesel,1.9,manuelle,750000,65.0
renault,kangoo,2001.0,324516,diesel,1.9,manuelle,750000,65.0
renault,kangoo,2005.0,360000,diesel,1.9,,750000,65.0
renault,kangoo,2000.0,20800,diesel,1.9,manuelle,750000,65.0
renault,chamade,1991.0,260000,essence,1.4,manuelle,750000,80.0
renault,clio,2002.0,345000,diesel,1.9,manuelle,750000,80.0
renault,scenic,1998.0,581236,diesel,1.9,manuelle,750000,95.0
renault,clio ,2006.0,218000,essence,1.4,manuelle,750000,98.0
renault,megane 1,2000.0,520000,diesel,1.9,manuelle,750000,100.0
renault,megane,2003.0,126000,diesel,1.9,manuelle,750000,120.0
renault,clio,2001.0,342000,diesel,1.9,manuelle,750000,
renault,megane 1,2000.0,328000,diesel,1.9,manuelle,750000,
suzuki,maruti 800,2011.0,16000,essence,0.8,manuelle,750000,
suzuki,maruti 800,2012.0,10000,essence,0.8,manuelle,750000,
suzuki,maruti 800,2013.0,100000,essence,0.8,manuelle,750000,
suzuki,maruti 800,2012.0,65000,essence,0.8,manuelle,750000,
suzuki,maruti 800,2012.0,172000,essence,0.8,manuelle,750000,
suzuki,alto,2008.0,300000,essence,,manuelle,750000,68.0
suzuki,alto,2008.0,335000,essence,,manuelle,750000,68.0
suzuki,alto,2007.0,124000,essence,,manuelle,750000,68.0
suzuki,alto,2007.0,124000,essence,,manuelle,750000,68.0
suzuki,alto std,2008.0,2122000,essence,,manuelle,750000,68.0
suzuki,alto,2007.0,365000,essence,1.1,manuelle,750000,
suzuki,swift,2007.0,72000,essence,1.5,manuelle,750000,
suzuki,alto,2007.0,72185,essence,,manuelle,750000,
suzuki,alto,2007.0,232414,essence,,manuelle,750000,
volkswagen,polo gti,1996.0,157000,essence,1.4,manuelle,750000,60.0
volkswagen,polo,2000.0,393297,essence,1.4,manuelle,750000,60.0
volkswagen,golf 3,1996.0,360000,diesel,1.9,manuelle,750000,64.0
volkswagen,golf ,1992.0,263000,essence,1.8,manuelle,750000,90.0
volkswagen,golf ,1992.0,263000,essence,1.8,manuelle,750000,90.0
volkswagen,golf 4,2002.0,390000,diesel,1.9,manuelle,750000,100.0
volkswagen,passat,2002.0,436000,diesel,1.9,manuelle,750000,100.0
volkswagen,golf 4,1998.0,380000,diesel,1.9,manuelle,750000,110.0
volkswagen,golf 4,1999.0,399000,diesel,1.9,manuelle,750000,110.0
volkswagen,golf 35,1993.0,49586,diesel,1.9,manuelle,750000,
zotye,z100,2014.0,160000,essence,,manuelle,750000,67.0
zotye,nomad 1,2007.0,300000,essence,1.3,manuelle,750000,69.0
chana star,alsvin,2012.0,272000,essence,,manuelle,760000,
chana star,alsvin,2012.0,272000,essence,,,760000,
dacia,confort solenza,2005.0,268000,diesel,1.9,manuelle,760000,63.0
dfsk,mini sc truck,2013.0,159000,essence,1.1,manuelle,760000,53.0
great wall,c30 wall,2011.0,567000,essence,1.5,manuelle,760000,105.0
hafei motors,,2011.0,232000,essence,,manuelle,760000,
lifan,520,2009.0,250000,gpl,1.3,manuelle,760000,65.0
peugeot,206 sw,2004.0,360000,diesel,1.4,manuelle,760000,70.0
peugeot,206,2004.0,500000,essence,1.4,manuelle,760000,75.0
renault,kangoo,2000.0,400000,diesel,1.9,manuelle,760000,65.0
renault,express,1992.0,4568952,essence,1.4,manuelle,760000,80.0
renault,clio,1998.0,90000,essence,1.2,manuelle,760000,
renault,megane,2003.0,293000,gpl,1.4,manuelle,760000,
renault,express,1992.0,550556,essence,1.4,manuelle,760000,
renault,clio,2002.0,600000,diesel,1.9,manuelle,760000,
suzuki,alto,2008.0,27000,essence,,manuelle,760000,68.0
suzuki,alto,2009.0,29000,essence,,manuelle,760000,68.0
suzuki,alto,2007.0,30000,essence,,manuelle,760000,68.0
suzuki,maruti zen,2006.0,370000,essence,,manuelle,760000,68.0
suzuki,alto,2008.0,300000,essence,,manuelle,760000,
chery,qq,2013.0,17900,essence,1.1,manuelle,770000,68.0
chery,qq,2013.0,208000,essence,1.1,manuelle,770000,68.0
chery,qq,2013.0,20000,essence,1.1,manuelle,770000,68.0
chery,qq,2013.0,208800,essence,,manuelle,770000,
fiat,punto classique,2003.0,420000,essence,1.2,manuelle,770000,60.0
ford,city fiesta,2002.0,471000,diesel,1.4,manuelle,770000,68.0
ford,focus,2006.0,399000,diesel,1.8,manuelle,770000,115.0
lancia,musa,2007.0,292000,diesel,1.3,manuelle,770000,70.0
peugeot,206,2001.0,293000,essence,1.1,manuelle,770000,60.0
peugeot,206,2004.0,46000,essence,1.1,manuelle,770000,60.0
peugeot,306,1996.0,350000,diesel,1.9,manuelle,770000,71.0
peugeot,406,1996.0,500000,diesel,,manuelle,770000,
peugeot,expert,2000.0,500000,diesel,,manuelle,770000,
renault,clio,1998.0,332000,diesel,1.9,manuelle,770000,
renault,commercial kangoo,2000.0,554587,diesel,1.9,manuelle,770000,
seat,malaga,1988.0,223000,essence,1.5,manuelle,770000,100.0
suzuki,maruti 800,2013.0,186000,essence,0.8,manuelle,770000,
suzuki,maruti zen,2002.0,503214,essence,,manuelle,770000,68.0
suzuki,alto,2010.0,243000,essence,,manuelle,770000,
volkswagen,golf ,1987.0,485000,essence,1.8,manuelle,770000,90.0
volkswagen,cl passat,1996.0,400000,diesel,,manuelle,770000,
suzuki,alto,2007.0,240000,essence,,manuelle,775000,68.0
chery,qq,2013.0,2300000,essence,0.8,manuelle,780000,
chery,qq,2013.0,186000,essence,0.8,manuelle,780000,
chery,qq,2013.0,149000,essence,0.8,manuelle,780000,
chery,qq,2013.0,148500,essence,0.8,,780000,
chery,qq,2010.0,350000,essence,0.8,manuelle,780000,
chery,qq,2013.0,200000,essence,1.1,manuelle,780000,68.0
chery,qq,2012.0,217000,essence,1.1,manuelle,780000,68.0
chery,qq,2013.0,323000,essence,1.1,manuelle,780000,68.0
chery,qq,2012.0,217000,essence,1.1,manuelle,780000,68.0
chery,tiggo,2008.0,270000,gpl,1.8,manuelle,780000,
chery,qq,2013.0,219000,essence,,manuelle,780000,
chevrolet,spark,2009.0,196500,essence,,manuelle,780000,68.0
chevrolet,optra,2008.0,510000,essence,1.6,manuelle,780000,109.0
chevrolet,optra,2008.0,510000,essence,1.6,manuelle,780000,109.0
chevrolet,optra,2005.0,581000,gpl,1.5,manuelle,780000,
citroen,berlingo,1999.0,391000,diesel,1.9,manuelle,780000,71.0
citroen,berlingo,2000.0,700000,diesel,1.9,manuelle,780000,71.0
citroen,xsara,2002.0,412000,diesel,1.4,manuelle,780000,
geely,gx2,2014.0,230000,essence,1.3,manuelle,780000,
nissan,city micra,2006.0,25222,essence,1.2,manuelle,780000,65.0
peugeot,206 sw,2005.0,500000,gpl,1.4,manuelle,780000,
renault,clio,2000.0,500000,diesel,1.9,manuelle,780000,65.0
renault,clio,1999.0,5000000,diesel,1.9,manuelle,780000,65.0
renault,clio,1998.0,252000,diesel,1.9,manuelle,780000,65.0
renault,kangoo,2000.0,303297,diesel,1.9,manuelle,780000,65.0
renault,clio,2002.0,430000,essence,1.2,manuelle,780000,75.0
renault,megane,2005.0,3190000,diesel,1.5,manuelle,780000,85.0
renault,scenic,2004.0,340000,essence,1.6,manuelle,780000,110.0
renault,megane,2003.0,300000,essence,1.6,manuelle,780000,115.0
renault,megane coupe,2004.0,360000,diesel,1.5,manuelle,780000,
renault,clio 1,1998.0,277000,diesel,1.9,manuelle,780000,
suzuki,maruti 800,2010.0,197000,essence,0.8,manuelle,780000,
suzuki,maruti 800,2012.0,73000,essence,0.8,manuelle,780000,
suzuki,alto,2009.0,293000,essence,,manuelle,780000,68.0
suzuki,alto,2008.0,300000,essence,,manuelle,780000,68.0
suzuki,alto,2008.0,300000,essence,0.1,manuelle,780000,
volkswagen,polo,2003.0,482000,diesel,1.9,manuelle,780000,
chery,qq,2012.0,302000,essence,1.1,manuelle,790000,68.0
chery,qq,2013.0,217765,essence,,manuelle,790000,
hyundai,accent gls,1999.0,567000,essence,1.3,manuelle,790000,
peugeot,206,2000.0,192000,essence,1.1,manuelle,790000,60.0
peugeot,206,2004.0,300000,diesel,1.4,manuelle,790000,70.0
peugeot,206,2004.0,440000,essence,1.4,manuelle,790000,75.0
peugeot,206,2008.0,30000,essence,1.4,manuelle,790000,75.0
renault,kangoo,2004.0,325000,diesel,1.9,manuelle,790000,65.0
renault,kangoo,2004.0,325000,diesel,1.9,manuelle,790000,65.0
renault,clio ,2000.0,59500,diesel,1.9,manuelle,790000,
renault,clio,2001.0,460000,diesel,,manuelle,790000,
suzuki,alto,2009.0,191445,essence,0.8,manuelle,790000,
suzuki,maruti 800,2012.0,140000,essence,0.8,manuelle,790000,
suzuki,maruti 800,2012.0,160000,essence,0.8,manuelle,790000,
suzuki,maruti 800,2012.0,73000,essence,0.8,manuelle,790000,
volkswagen,golf 4,1992.0,142000,diesel,,manuelle,790000,
volkswagen,golf 5,1992.0,14200,diesel,,manuelle,790000,
chana star,simple cabine,2013.0,240000,essence,,manuelle,800000,52.0
chana star,q20 simple cabine,2015.0,50000,diesel,,,800000,54.0
chana star,benni mini,2014.0,172000,essence,,manuelle,800000,68.0
chery,qq,2012.0,180000,essence,0.8,manuelle,800000,
chery,qq,2013.0,210000,essence,1.1,manuelle,800000,68.0
chery,qq,2013.0,224000,essence,1.1,manuelle,800000,68.0
chery,qq,2013.0,190000,essence,1.1,manuelle,800000,68.0
chery,qq,2012.0,280000,essence,1.1,manuelle,800000,68.0
chery,qq,2013.0,200000,essence,1.1,manuelle,800000,68.0
chery,qq,2012.0,210000,essence,1.1,manuelle,800000,68.0
chery,qq,2012.0,282936,essence,1.1,manuelle,800000,68.0
chery,qq,2013.0,228000,essence,1.1,manuelle,800000,68.0
chery,qq,2012.0,290000,essence,,manuelle,800000,
chery,qq,2012.0,195000,essence,,manuelle,800000,
chery,qq,2013.0,220000,essence,,manuelle,800000,
chevrolet,spark,2004.0,252000,essence,0.8,manuelle,800000,48.0
chevrolet,spark,2009.0,179000,essence,,manuelle,800000,68.0
chevrolet,spark,2006.0,38000,essence,,manuelle,800000,68.0
chevrolet,spark,2006.0,378000,essence,,manuelle,800000,68.0
chevrolet,aveo,2007.0,488000,gpl,1.5,manuelle,800000,85.0
chevrolet,optra,2005.0,455000,gpl,1.6,manuelle,800000,109.0
chevrolet,optra,2007.0,370000,essence,1.6,manuelle,800000,109.0
chevrolet,optra,2007.0,40000,essence,1.6,manuelle,800000,109.0
chevrolet,optra,2005.0,467000,gpl,1.6,manuelle,800000,109.0
chevrolet,aveo,2005.0,517410,gpl,1.5,manuelle,800000,
chevrolet,optra,2006.0,323000,gpl,1.6,manuelle,800000,
citroen,saxo,2001.0,660000,diesel,1.5,manuelle,800000,58.0
citroen,c3,2005.0,430000,essence,1.1,manuelle,800000,60.0
citroen,xsara,2002.0,500000,diesel,1.9,manuelle,800000,68.0
citroen,berlingo,2009.0,537000,diesel,1.9,manuelle,800000,71.0
citroen,berlingo,2009.0,300000,diesel,1.6,manuelle,800000,110.0
citroen,c15 frigo,1995.0,400000,diesel,1.8,manuelle,800000,
citroen,xsara,2001.0,318000,diesel,,manuelle,800000,
dacia,solenza,2005.0,400000,diesel,1.9,manuelle,800000,63.0
dacia,solenza,2005.0,325000,gpl,1.4,,800000,75.0
daewoo,cielo,2001.0,439555,gpl,1.5,manuelle,800000,90.0
daewoo,tico,2008.0,200000,essence,1.2,manuelle,800000,
daewoo,tico,2008.0,200000,essence,1.2,manuelle,800000,
daewoo,racer,1997.0,200000,essence,1.5,manuelle,800000,
daihatsu,terios,2003.0,300000,essence,1.3,manuelle,800000,
fiat,fire palio,2004.0,37000,essence,1.2,manuelle,800000,73.0
fiat,palio,2004.0,531000,essence,1.2,manuelle,800000,73.0
fiat,uno,2005.0,249000,essence,1.3,manuelle,800000,
fiat,fiorino,2007.0,450000,diesel,,manuelle,800000,
ford,focus,2006.0,206381,diesel,1.8,manuelle,800000,115.0
ford,focus,2007.0,480000,diesel,1.8,manuelle,800000,115.0
geely,mk,2011.0,290000,essence,1.5,manuelle,800000,
honda,civic,2001.0,402000,essence,1.5,manuelle,800000,114.0
hyundai,getz,2008.0,400000,,,manuelle,800000,
hyundai,matrix,2005.0,370000,diesel,,manuelle,800000,
hyundai,atos xs,2005.0,500000,essence,,manuelle,800000,55.0
hyundai,accent gls,1999.0,107000,essence,1.3,manuelle,800000,
hyundai,atos,2000.0,450000,essence,,manuelle,800000,
kia,carens,2008.0,525000,diesel,,manuelle,800000,
kia,sportage,2007.0,390000,diesel,,manuelle,800000,
kia,sportage,2007.0,390000,diesel,,manuelle,800000,
lifan,van,2012.0,343600,essence,1.3,manuelle,800000,65.0
lifan,330,2015.0,168000,essence,1.3,manuelle,800000,91.0
lifan,320 mini,2013.0,217000,essence,1.3,manuelle,800000,
lifan,320,2012.0,206000,essence,,manuelle,800000,
mahindra,scorpio,2009.0,344824,diesel,2.5,manuelle,800000,100.0
mercedes,220 c classe exclusive,1993.0,400000,gpl,,manuelle,800000,
mercedes,220 c classe exclusive,1993.0,500000,gpl,,manuelle,800000,
nissan,primera,2004.0,457000,essence,1.6,manuelle,800000,
peugeot,206,2002.0,450000,diesel,1.9,manuelle,800000,70.0
peugeot,206,2002.0,267000,diesel,1.9,manuelle,800000,70.0
peugeot,405,1995.0,311000,diesel,1.9,manuelle,800000,71.0
peugeot,106,1998.0,400500,essence,1.4,manuelle,800000,75.0
peugeot,206 sedan,2008.0,4600000,gpl,1.4,manuelle,800000,75.0
peugeot,307,2001.0,1255325,essence,1.4,manuelle,800000,
peugeot,607,2002.0,358000,diesel,,manuelle,800000,
renault,megane 1,1998.0,400000,diesel,1.9,manuelle,800000,65.0
renault,megane 1,2000.0,500260,diesel,1.9,manuelle,800000,65.0
renault,megane 1,1996.0,546000,diesel,1.9,manuelle,800000,65.0
renault,megane 1,2000.0,500260,diesel,1.9,manuelle,800000,65.0
renault,megane 1,2000.0,550000,diesel,1.9,manuelle,800000,65.0
renault,clio extreme,2001.0,651000,diesel,1.9,manuelle,800000,65.0
renault,clio,1999.0,278000,diesel,1.9,manuelle,800000,65.0
renault,clio,1998.0,20800,diesel,1.9,manuelle,800000,65.0
renault,clio,1999.0,300000,diesel,1.9,manuelle,800000,65.0
renault,clio,1999.0,278000,diesel,1.9,manuelle,800000,65.0
renault,kangoo,2002.0,359960,diesel,1.9,manuelle,800000,65.0
renault,kangoo,2001.0,330000,diesel,1.9,manuelle,800000,65.0
renault,twingo,2001.0,180000,essence,1.2,manuelle,800000,75.0
renault,megane classique,2004.0,336000,diesel,1.5,manuelle,800000,80.0
renault,megane,2003.0,330000,diesel,1.5,manuelle,800000,80.0
renault,extreme megane,2004.0,450000,diesel,1.5,manuelle,800000,80.0
renault,megane,2004.0,410000,diesel,1.5,manuelle,800000,80.0
renault,clio ,2000.0,700000,diesel,1.9,manuelle,800000,80.0
renault,megane 1,1997.0,40000,diesel,1.9,manuelle,800000,95.0
renault,clio ,2001.0,700000,essence,1.4,manuelle,800000,98.0
renault,megane,2005.0,57000,diesel,1.5,manuelle,800000,100.0
renault,megane,2004.0,412000,diesel,1.5,manuelle,800000,100.0
renault,megane 1,2000.0,500000,diesel,1.9,manuelle,800000,100.0
renault,laguna expression,2002.0,652062,diesel,1.9,manuelle,800000,110.0
renault,laguna expression,2002.0,420000,diesel,1.9,manuelle,800000,120.0
renault,megane,2003.0,330000,diesel,1.9,manuelle,800000,120.0
renault,megane,2004.0,470000,diesel,1.9,manuelle,800000,120.0
renault,laguna,2002.0,250000,diesel,1.9,manuelle,800000,120.0
renault,megane,2003.0,330000,diesel,1.9,manuelle,800000,120.0
renault,clio,1998.0,750000,diesel,1.9,manuelle,800000,
renault,megane 1,1999.0,231767,diesel,1.9,manuelle,800000,
renault,clio 1,1998.0,750000,diesel,1.9,manuelle,800000,
renault,clio extreme,2003.0,500000,diesel,1.9,manuelle,800000,
renault,clio,2003.0,407000,diesel,1.9,manuelle,800000,
renault,clio extreme,2003.0,500000,diesel,1.9,manuelle,800000,
renault,kangoo,2002.0,420000,diesel,1.9,manuelle,800000,
renault,safrane,1997.0,600000,diesel,2.2,manuelle,800000,
renault,megane,2002.0,400000,diesel,,manuelle,800000,
renault,clio,2002.0,650000,diesel,,manuelle,800000,
saipa,saba,2010.0,260000,gpl,1.1,manuelle,800000,
seat,cordoba,2000.0,510000,essence,1.4,manuelle,800000,60.0
seat,toledo,2002.0,514957,diesel,1.9,manuelle,800000,110.0
suzuki,alto,2008.0,340000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2012.0,215000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2008.0,32000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2012.0,120000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2011.0,73000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2012.0,64000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2012.0,80000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2012.0,29365,essence,0.8,manuelle,800000,
suzuki,maruti 800,2012.0,73000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2011.0,173000,essence,0.8,manuelle,800000,
suzuki,maruti 800,2011.0,168000,essence,0.8,manuelle,800000,
suzuki,alto,2007.0,380000,essence,,manuelle,800000,68.0
suzuki,alto,2008.0,392134,essence,,manuelle,800000,68.0
suzuki,alto,2007.0,380000,essence,,manuelle,800000,68.0
suzuki,maruti zen,2004.0,390000,essence,,manuelle,800000,68.0
suzuki,maruti zen,2005.0,289548,essence,,manuelle,800000,68.0
suzuki,maruti zen,2006.0,341000,essence,,manuelle,800000,68.0
suzuki,maruti zen,2004.0,390000,essence,,manuelle,800000,68.0
suzuki,maruti 800,2012.0,130000,essence,0.8,,800000,
suzuki,alto,2007.0,362000,essence,,,800000,
suzuki,alto,2009.0,356000,essence,,manuelle,800000,
toyota,starlet,1996.0,500000,essence,1.3,manuelle,800000,75.0
volkswagen,classic jetta,1987.0,290000,essence,1.3,manuelle,800000,55.0
volkswagen,polo,2003.0,530000,diesel,1.9,manuelle,800000,64.0
volkswagen,golf 4,1999.0,500000,diesel,1.9,manuelle,800000,68.0
volkswagen,golf ,1991.0,420000,essence,1.6,manuelle,800000,75.0
volkswagen,golf 6,1997.0,164000,diesel,1.9,manuelle,800000,75.0
volkswagen,golf ,1987.0,50000,essence,1.8,manuelle,800000,90.0
volkswagen,golf ,1991.0,330563,essence,1.8,manuelle,800000,112.0
volkswagen,passat,2001.0,500000,diesel,1.9,manuelle,800000,130.0
volkswagen,polo,2002.0,265456,essence,1.2,manuelle,800000,
volkswagen,polo classique,2002.0,228000,essence,1.4,manuelle,800000,
volkswagen,golf,2005.0,320000,essence,1.6,manuelle,800000,
volkswagen,golf 4,2000.0,30000,diesel,1.9,manuelle,800000,
volkswagen,golf 3,1996.0,16900,diesel,,manuelle,800000,
wuling,b12,2011.0,258000,gpl,1.2,manuelle,800000,
zotye,nomad 1,2009.0,150000,essence,1.3,manuelle,800000,69.0
zotye,cargo,2013.0,160000,essence,1.2,manuelle,800000,85.0
zotye,z10,2012.0,1856663,essence,,manuelle,800000,
chery,qq,2013.0,264000,essence,1.1,manuelle,805000,68.0
chery,qq,2014.0,217000,essence,1.1,automatique,810000,68.0
chery,qq,2013.0,280000,essence,1.1,manuelle,810000,68.0
dfsk,mini sc truck,2012.0,180000,essence,1.1,manuelle,810000,53.0
hyundai,h1 ,2007.0,250000,essence,,manuelle,810000,
peugeot,206,2002.0,350000,essence,1.4,manuelle,810000,75.0
peugeot,expert,1998.0,400000,diesel,,manuelle,810000,
seat,ibiza,2006.0,53000,diesel,1.4,manuelle,810000,80.0
suzuki,maruti 800,2013.0,240000,essence,0.8,manuelle,810000,47.0
suzuki,maruti 800,2012.0,10900,essence,0.8,manuelle,810000,47.0
suzuki,maruti zen,2006.0,339000,essence,,manuelle,810000,
chana star,q2,2013.0,190000,diesel,,,820000,
chery,qq,2014.0,224000,essence,0.8,manuelle,820000,
chery,qq,2012.0,195000,essence,0.8,manuelle,820000,
chery,qq,2014.0,215000,essence,1.1,,820000,68.0
chery,qq,2012.0,190000,essence,1.1,manuelle,820000,68.0
chery,qq,2013.0,227646,essence,,manuelle,820000,
chery,qq,2012.0,321000,essence,,manuelle,820000,
chevrolet,spark,2009.0,19800,essence,,manuelle,820000,68.0
chevrolet,spark,2006.0,327000,essence,,manuelle,820000,68.0
chevrolet,aveo,2006.0,337403,gpl,,manuelle,820000,
chevrolet,aveo,2005.0,290000,essence,,manuelle,820000,
citroen,xsara,2002.0,45000,diesel,1.9,manuelle,820000,68.0
daihatsu,charade,2006.0,409000,essence,1.3,manuelle,820000,
dfsk,mini sc truck,2013.0,134000,essence,1.1,manuelle,820000,53.0
fiat,fire palio,2005.0,500000,essence,1.2,manuelle,820000,73.0
fiat,palio,2005.0,338752,essence,1.2,manuelle,820000,73.0
ford,fiesta,2007.0,325000,essence,1.3,manuelle,820000,75.0
geely,mk,2010.0,80000,essence,1.5,manuelle,820000,
hyundai,accent gls,2002.0,400000,essence,1.5,manuelle,820000,91.0
hyundai,atos gls,2000.0,480000,essence,1.1,manuelle,820000,
jac,j3,2012.0,13000,essence,1.3,manuelle,820000,
jac,j4,2012.0,13000,essence,1.3,manuelle,820000,
jac,a13,2011.0,215000,gpl,1.3,manuelle,820000,
lifan,van,2014.0,232000,essence,1.3,manuelle,820000,65.0
peugeot,206,2006.0,200000,essence,1.1,manuelle,820000,60.0
renault,clio extreme,2001.0,517000,diesel,1.9,manuelle,820000,65.0
renault,kangoo,2005.0,400000,diesel,1.9,manuelle,820000,65.0
renault,megane classique,2005.0,385000,diesel,1.5,manuelle,820000,80.0
renault,scenic,1997.0,320000,diesel,1.9,manuelle,820000,100.0
renault,megane 1,2002.0,443000,diesel,1.9,manuelle,820000,105.0
suzuki,alto,2009.0,235000,essence,0.8,manuelle,820000,
suzuki,maruti 800,2012.0,90000,essence,0.8,manuelle,820000,47.0
suzuki,alto,2009.0,252000,essence,,manuelle,820000,68.0
suzuki,alto,2013.0,234000,essence,,manuelle,820000,68.0
suzuki,alto,2009.0,355000,gpl,,manuelle,820000,68.0
volkswagen,golf 5,2004.0,400000,diesel,1.9,manuelle,820000,105.0
volkswagen,golf 4,2000.0,585000,diesel,1.9,manuelle,820000,110.0
volkswagen,passat,2001.0,300000,diesel,1.9,semi automatique,820000,110.0
